,Unnamed: 0_x,prefix,pdb,chain1,chain2,uid1,uid2,n_contacts,meffL,n_true,in_train,max_LRS,n_LRS,n_true_LRS,n_LRNS,n_true_LRNS,n_EVC,n_true_EVC,n_EVC_ASA,n_true_EVC_ASA,n_precision,n_true_precision,Unnamed: 0_y,num_top10_8A,output_file,prec_top10_8A
283,650,allpdb0850,2NQ2,C,A,Y1470_HAEIN,Y1471_HAEIN,83,7.802173913,3.0,False,0.5171607484448246,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,allpdb0850/compare/allpdb0850_CouplingScoresCompared_inter.csv,0.2
284,652,allpdb0852,2NS1,B,A,GLNK_ECOLI,AMTB_ECOLI,28,2.209320388,0.0,True,0.2180369534595817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,allpdb0852/compare/allpdb0852_CouplingScoresCompared_inter.csv,0.0
285,653,allpdb0854,2NV2,L,K,PDXT_BACSU,PDXS_BACSU,119,2.040461216,7.0,True,0.9894764276263084,9.0,6.0,9.0,6.0,10.0,7.0,8.0,7.0,8.0,7.0,389.0,6.0,allpdb0854/compare/allpdb0854_CouplingScoresCompared_inter.csv,0.6
286,654,allpdb0857,2O8G,A,I,PP1G_RAT,IPP2_MOUSE,143,0.255939525,0.0,True,0.10649137304841448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,allpdb0857/compare/allpdb0857_CouplingScoresCompared_inter.csv,0.0
287,655,allpdb0858,2O8V,B,A,THIO_ECOLI,CYSH_ECOLI,59,7.455172414,0.0,True,0.17109578512015186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
288,660,allpdb0866,2OXG,Z,Y,Q9LCU8_PARDE,Q9LCU9_PARDE,95,3.227966102,7.0,True,0.9851041783913664,7.0,6.0,5.0,5.0,2.0,2.0,2.0,2.0,9.0,7.0,14.0,4.0,allpdb0866/compare/allpdb0866_CouplingScoresCompared_inter.csv,0.4
289,661,allpdb0868,2OZB,D,E,NH2L1_HUMAN,PRP31_HUMAN,34,0.479276316,0.0,True,0.2313910893274267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.0,0.0,allpdb0868/compare/allpdb0868_CouplingScoresCompared_inter.csv,0.0
290,671,allpdb0881,2Q0O,A,C,TRAR_SINFN,TRAM_SINFN,104,0.203363914,0.0,True,0.1502233255105607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,allpdb0881/compare/allpdb0881_CouplingScoresCompared_inter.csv,0.0
291,672,allpdb0882,2Q1Z,A,B,RPOE_RHOS4,CHRR_RHOS4,220,2.592838196,7.0,True,0.9702671127760121,8.0,7.0,8.0,7.0,2.0,2.0,2.0,2.0,4.0,4.0,128.0,4.0,allpdb0882/compare/allpdb0882_CouplingScoresCompared_inter.csv,0.4
292,674,allpdb0884,2QCS,B,A,KAP0_BOVIN,KAPCA_MOUSE,142,0.284939759,0.0,True,0.22547294445271795,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,298.0,0.0,allpdb0884/compare/allpdb0884_CouplingScoresCompared_inter.csv,0.0
293,678,allpdb0890,2QLV,F,E,AAKG_YEAST,SIP2_YEAST,101,0.459808612,0.0,False,0.26135768840347273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,allpdb0890/compare/allpdb0890_CouplingScoresCompared_inter.csv,0.0
294,679,allpdb0891,2QSF,X,A,RAD23_YEAST,RAD4_YEAST,115,0.424446583,1.0,False,0.4586018559374245,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,431.0,1.0,allpdb0891/compare/allpdb0891_CouplingScoresCompared_inter.csv,0.2
295,681,allpdb0893,2R17,C,A,VPS35_HUMAN,VPS29_HUMAN,90,0.260906217,0.0,False,0.23936611927857945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
296,684,allpdb0899,2V3B,B,A,RUBR2_PSEAE,RURE_PSEAE,38,3.798540146,0.0,False,0.45471302464719504,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0,allpdb0899/compare/allpdb0899_CouplingScoresCompared_inter.csv,0.0
297,689,allpdb0911,2W19,B,D,AROG_MYCTU,CHMU_MYCTU,54,1.209108527,0.0,True,0.3005125743616669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,allpdb0911/compare/allpdb0911_CouplingScoresCompared_inter.csv,0.0
298,693,allpdb0919,2WIU,D,C,HIPB_ECOLI,HIPA_ECOLI,50,3.121212121,2.0,True,0.3206252829771284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
299,696,allpdb0926,2X19,A,B,GSP1_YEAST,IPO13_HUMAN,86,0.207932264,0.0,True,0.14853270650042652,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,
300,698,allpdb0931,2XKO,B,C,NTCA_SYNE7,Q7X386_SYNE7,47,5.853875969,0.0,True,0.04934953681209602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,allpdb0931/compare/allpdb0931_CouplingScoresCompared_inter.csv,0.0
301,705,allpdb0941,2Y9M,A,B,UBCX_YEAST,PEX22_YEAST,57,0.203761755,2.0,True,0.21904800822065634,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,1.0,allpdb0941/compare/allpdb0941_CouplingScoresCompared_inter.csv,0.14285714285714285
302,712,allpdb0952,2ZME,D,B,VPS25_HUMAN,VPS36_HUMAN,48,0.911881188,1.0,True,0.12643899530095193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,allpdb0952/compare/allpdb0952_CouplingScoresCompared_inter.csv,0.0
303,713,allpdb0953,2ZON,A,G,O68601_ALCXX,D0VWQ8_ALCXX,42,0.262894737,0.0,False,0.3657147199761711,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,allpdb0953/compare/allpdb0953_CouplingScoresCompared_inter.csv,0.0
304,715,allpdb0956,3A1P,B,A,RS19_THET8,RIMM_THET8,123,14.9607438,6.0,True,0.9819267322014664,6.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,155.0,5.0,allpdb0956/compare/allpdb0956_CouplingScoresCompared_inter.csv,0.5
305,716,allpdb0957,3A2F,A,B,DPOL_PYRFU,PCNA_PYRFU,60,1.241090147,0.0,True,0.3057434783500643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,allpdb0957/compare/allpdb0957_CouplingScoresCompared_inter.csv,0.0
306,718,allpdb0959,3A5Z,C,D,EPMA_ECOLI,EFP_ECOLI,64,2.09959432,2.0,True,0.795597762901396,3.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,106.0,3.0,allpdb0959/compare/allpdb0959_CouplingScoresCompared_inter.csv,0.3333333333333333
307,719,allpdb0962,3ABQ,D,C,EUTC_ECOLI,EUTB_ECOLI,161,0.949262537,8.0,False,0.9348648490913828,9.0,8.0,9.0,8.0,10.0,8.0,8.0,8.0,4.0,4.0,,,,
308,721,allpdb0970,3AWU,A,B,Q83WS2_9ACTN,Q83WS1_9ACTN,91,0.25547073800000003,0.0,True,0.1126751448435898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,allpdb0970/compare/allpdb0970_CouplingScoresCompared_inter.csv,0.0
309,722,allpdb0972,3AYH,A,B,RPC9_SCHPO,RPC8_SCHPO,132,1.627936508,3.0,True,0.9584355363546828,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,329.0,4.0,allpdb0972/compare/allpdb0972_CouplingScoresCompared_inter.csv,0.4
310,726,allpdb0977,3BH7,A,B,ARL3_MOUSE,XRP2_HUMAN,79,0.271457906,0.0,True,0.2306948659916603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,allpdb0977/compare/allpdb0977_CouplingScoresCompared_inter.csv,0.0
311,731,allpdb0986,3C0T,A,B,MED18_SCHPO,MED8_SCHPO,61,1.270460705,0.0,True,0.2628486966324972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,allpdb0986/compare/allpdb0986_CouplingScoresCompared_inter.csv,0.0
312,733,allpdb0991,3CPT,B,A,LTOR2_MOUSE,LTOR3_HUMAN,84,2.403982301,2.0,True,0.09668418219015508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,allpdb0991/compare/allpdb0991_CouplingScoresCompared_inter.csv,0.0
313,734,allpdb0992,3CQC,B,A,NU133_HUMAN,NU107_HUMAN,75,0.22,0.0,True,0.16487974774542288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
314,735,allpdb0993,3CR3,B,D,DHAL_LACLA,DHAM_LACLA,36,2.9077181210000003,4.0,True,0.8558879886046057,6.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,111.0,6.0,allpdb0993/compare/allpdb0993_CouplingScoresCompared_inter.csv,0.6
315,737,allpdb0996,3D31,A,C,Q8TTZ3_METAC,Q8TTZ4_METAC,56,5.830220712999999,2.0,True,0.3293825169550728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
316,739,allpdb0998,3D6N,B,A,PYRB_AQUAE,PYRC_AQUAE,55,5.798433048,4.0,True,0.9418921924451334,8.0,2.0,8.0,2.0,2.0,1.0,2.0,1.0,6.0,2.0,324.0,3.0,allpdb0998/compare/allpdb0998_CouplingScoresCompared_inter.csv,0.3
317,740,allpdb1003,3DAW,A,B,ACTS_RABIT,TWF1_MOUSE,75,0.29957204,0.0,False,0.18093554077474436,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,235.0,0.0,allpdb1003/compare/allpdb1003_CouplingScoresCompared_inter.csv,100.0
318,741,allpdb1004,3DBO,B,A,VAPC5_MYCTU,VAPB5_MYCTU,126,4.308938547,0.0,True,0.1057265277905651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.0,0.0,allpdb1004/compare/allpdb1004_CouplingScoresCompared_inter.csv,0.0
319,742,allpdb1007,3DGP,A,B,TFB2_YEAST,TFB5_YEAST,66,0.573879142,4.0,True,0.7327424833778472,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,331.0,1.0,allpdb1007/compare/allpdb1007_CouplingScoresCompared_inter.csv,0.125
320,743,allpdb1008,3DOE,A,B,ARL2_HUMAN,AR2BP_HUMAN,65,0.272615385,0.0,True,0.23387380687921264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,allpdb1008/compare/allpdb1008_CouplingScoresCompared_inter.csv,0.0
321,744,allpdb1009,3DWG,A,C,CYSM_MYCTU,CYSO_MYCTU,84,0.7580645159999999,0.0,True,0.2973171047065952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.0,0.0,allpdb1009/compare/allpdb1009_CouplingScoresCompared_inter.csv,0.0
322,751,allpdb1021,3F3F,B,D,SEH1_YEAST,NUP85_YEAST,218,0.394780793,0.0,True,0.3046551479314296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,allpdb1021/compare/allpdb1021_CouplingScoresCompared_inter.csv,0.0
323,754,allpdb1025,3FBI,B,A,MED31_YEAST,MED7_YEAST,84,1.198943662,1.0,True,0.5129283080193144,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,1.0,allpdb1025/compare/allpdb1025_CouplingScoresCompared_inter.csv,0.1
324,757,allpdb1029,3G5O,D,C,RELF_MYCTU,RELG_MYCTU,104,2.7644970410000003,3.0,False,0.5091176899801271,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,allpdb1029/compare/allpdb1029_CouplingScoresCompared_inter.csv,0.1
325,761,allpdb1040,3HI2,B,A,MQSR_ECOLI,MQSA_ECOLI,66,3.040182648,2.0,True,0.1968852864707149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,allpdb1040/compare/allpdb1040_CouplingScoresCompared_inter.csv,0.0
326,763,allpdb1042,3HPW,B,C,CCDB_ECOLI,CCDA_ECOLI,64,2.9329411760000004,8.0,True,0.8191283265748818,8.0,7.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,403.0,5.0,allpdb1042/compare/allpdb1042_CouplingScoresCompared_inter.csv,0.7142857142857143
327,766,allpdb1046,3HUG,I,J,SIGL_MYCTU,RSLA_MYCTU,80,1.582939633,1.0,True,0.17786258878522435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
328,767,allpdb1047,3HZH,A,B,O51615_BORBU,O51614_BORBU,58,3.789615385,0.0,True,0.23987628156818985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,allpdb1047/compare/allpdb1047_CouplingScoresCompared_inter.csv,0.1
329,771,allpdb1052,3IHQ,B,A,RPOA_BACSU,SPX_BACSU,54,1.552517986,0.0,True,0.09688029439239683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,allpdb1052/compare/allpdb1052_CouplingScoresCompared_inter.csv,0.0
330,776,allpdb1058,3K1I,B,C,O25448_HELPY,O25709_HELPY,56,0.440794224,0.0,True,0.24774072418106666,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,153.0,0.0,allpdb1058/compare/allpdb1058_CouplingScoresCompared_inter.csv,0.0
331,780,allpdb1062,3K8P,D,C,SEC39_YEAST,Q6CUS2_KLULA,59,0.294198473,0.0,True,0.24306212554470116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
332,785,allpdb1069,3KSE,D,A,CYTA_HUMAN,CATL1_HUMAN,79,0.270503597,1.0,False,0.27093487082189416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,140.0,1.0,allpdb1069/compare/allpdb1069_CouplingScoresCompared_inter.csv,0.2
333,786,allpdb1072,3KXE,C,A,PARD1_CAUCR,PARE1_CAUCR,97,5.288757396,8.0,True,0.8788712564448121,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,9.0,allpdb1072/compare/allpdb1072_CouplingScoresCompared_inter.csv,0.9
334,791,allpdb1077,3L9K,D,X,Q7KMS3_DROME,DYIN_DROME,86,0.212048193,0.0,True,0.16578550152679045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,1.0,allpdb1077/compare/allpdb1077_CouplingScoresCompared_inter.csv,0.1111111111111111
335,792,allpdb1078,3LCB,C,B,IDH_ECOLI,ACEK_ECO57,78,0.228673469,0.0,False,0.2426829913367096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246.0,0.0,allpdb1078/compare/allpdb1078_CouplingScoresCompared_inter.csv,0.0
336,793,allpdb1080,3LPE,A,B,SPT5_METJA,SPT4_METJA,66,2.644382022,3.0,False,0.8106022523130177,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,103.0,6.0,allpdb1080/compare/allpdb1080_CouplingScoresCompared_inter.csv,0.6
337,795,allpdb1083,3LVK,A,B,ISCS_ECO57,TUSA_ECO57,45,4.627973568,0.0,False,0.16007184526644055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,1.0,allpdb1083/compare/allpdb1083_CouplingScoresCompared_inter.csv,0.1111111111111111
338,798,allpdb1086,3M4W,E,A,RSEA_ECOLI,RSEB_ECOLI,141,1.899383984,4.0,True,0.35028736662839144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,allpdb1086/compare/allpdb1086_CouplingScoresCompared_inter.csv,0.0
339,799,allpdb1087,3M91,A,B,ARC_MYCTU,PUP_MYCTU,32,0.398104265,2.0,True,0.19156726351303904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,allpdb1087/compare/allpdb1087_CouplingScoresCompared_inter.csv,0.0
340,802,allpdb1097,3MML,A,B,A0QPL0_MYCS2,A0QPL1_MYCS2,107,5.444927536000002,9.0,True,0.9993007738917434,10.0,9.0,9.0,8.0,10.0,9.0,10.0,9.0,10.0,9.0,126.0,9.0,allpdb1097/compare/allpdb1097_CouplingScoresCompared_inter.csv,0.9
341,807,allpdb1104,3N3A,B,C,RIR4_ECOLI,NRDI_ECOLI,74,0.803174603,4.0,True,0.3792539807438546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,414.0,1.0,allpdb1104/compare/allpdb1104_CouplingScoresCompared_inter.csv,0.1
342,811,allpdb1110,3NFG,C,D,Q6FNZ9_CANGA,Q6FQI3_CANGA,122,0.624373957,6.0,True,0.9856739221360916,6.0,6.0,6.0,6.0,3.0,3.0,4.0,4.0,4.0,4.0,396.0,4.0,allpdb1110/compare/allpdb1110_CouplingScoresCompared_inter.csv,0.4
343,812,allpdb1112,3NY7,B,A,ACP_ECOLI,DAUA_ECOLI,26,6.032820513,0.0,True,0.041504127263396536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,allpdb1112/compare/allpdb1112_CouplingScoresCompared_inter.csv,0.0
344,819,allpdb1123,3P71,C,T,PP2AA_HUMAN,LCMT1_HUMAN,108,0.481414474,0.0,True,0.2772141949481965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,allpdb1123/compare/allpdb1123_CouplingScoresCompared_inter.csv,0.0
345,822,allpdb1127,3PIN,A,B,TRX2_YEAST,MSRA_YEAST,41,18.3879668,0.0,False,0.3332403156745436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.0,0.0,allpdb1127/compare/allpdb1127_CouplingScoresCompared_inter.csv,0.0
346,823,allpdb1128,3PNL,A,B,DHAK_ECOLI,DHAL_ECOLI,86,3.727924528,9.0,True,0.9749224338805004,8.0,7.0,8.0,7.0,0.0,0.0,1.0,1.0,6.0,6.0,242.0,4.0,allpdb1128/compare/allpdb1128_CouplingScoresCompared_inter.csv,0.4
347,826,allpdb1135,3Q87,A,B,Q8SUP0_ENCCU,Q8SRR4_ENCCU,74,16.89377593,1.0,False,0.2264094160098149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0,allpdb1135/compare/allpdb1135_CouplingScoresCompared_inter.csv,0.0
348,832,allpdb1146,3R07,A,C,LPLAN_THEAC,LPLAC_THEAC,55,3.482018927,3.0,True,0.880236194278615,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,145.0,3.0,allpdb1146/compare/allpdb1146_CouplingScoresCompared_inter.csv,0.3333333333333333
349,833,allpdb1149,3R84,V,U,MED22_YEAST,MED11_YEAST,118,1.410628019,3.0,False,0.5413455570740477,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
350,838,allpdb1158,3SJA,A,D,GET3_YEAST,GET1_YEAST,31,0.532525253,0.0,False,0.28526194801503946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,allpdb1158/compare/allpdb1158_CouplingScoresCompared_inter.csv,0.0
351,839,allpdb1160,3T12,A,C,Q5SJ82_THET8,Q5SJ83_THET8,40,1.500684932,0.0,True,0.1718382488060418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,allpdb1160/compare/allpdb1160_CouplingScoresCompared_inter.csv,0.0
352,842,allpdb1168,3TND,A,B,VAPC_SHIFL,VAPB_SHIFL,104,2.178,1.0,False,0.2574367384027949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,3.0,allpdb1168/compare/allpdb1168_CouplingScoresCompared_inter.csv,0.3
353,843,allpdb1170,3TUF,B,A,SP2Q_BACSU,SP3AH_BACSU,52,2.2139303480000003,2.0,False,0.2788524784048627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,1.0,allpdb1170/compare/allpdb1170_CouplingScoresCompared_inter.csv,0.1
354,859,allpdb1195,3VLB,D,C,XGEA_ASPAC,Q05929_DAUCA,73,0.405636364,0.0,True,0.3495193610076647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,allpdb1195/compare/allpdb1195_CouplingScoresCompared_inter.csv,0.0
355,860,allpdb1196,3VMF,A,B,EF1A_AERPE,RF1_AERPE,91,1.6037940380000002,0.0,False,0.1127773122481496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
356,865,allpdb1204,3WDG,A,B,UNG_STAAR,Q936H5_STAAU,75,2.540282686,0.0,True,0.135825081447443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,0.0,allpdb1204/compare/allpdb1204_CouplingScoresCompared_inter.csv,0.0
357,866,allpdb1205,3WFD,C,B,NORC_PSEAE,NORB_PSEAE,231,0.542033898,2.0,True,0.8079330668843703,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,332.0,1.0,allpdb1205/compare/allpdb1205_CouplingScoresCompared_inter.csv,0.1
358,867,allpdb1206,3WKR,A,C,SPSS_METJA,Y1481_METJA,45,0.298308668,0.0,True,0.22239635039415628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,1.0,allpdb1206/compare/allpdb1206_CouplingScoresCompared_inter.csv,0.1
359,868,allpdb1210,3WSO,B,A,SKP1_HUMAN,FBX44_HUMAN,110,0.275434243,0.0,True,0.23702096500307065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,allpdb1210/compare/allpdb1210_CouplingScoresCompared_inter.csv,0.0
360,869,allpdb1211,3WWN,A,B,LYSZ_THET2,Q9ZND7_THETH,52,5.205776173,0.0,True,0.383847983148337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,31.0,0.0,allpdb1211/compare/allpdb1211_CouplingScoresCompared_inter.csv,0.0
361,872,allpdb1215,3WXM,A,B,EF1A_AERPE,PELO_AERPE,92,0.576041667,0.0,True,0.2818612705663742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,allpdb1215/compare/allpdb1215_CouplingScoresCompared_inter.csv,0.0
362,875,allpdb1222,3ZS9,A,D,GET3_YEAST,GET2_YEAST,50,0.43464837,1.0,True,0.23981186150432504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.0,0.0,allpdb1222/compare/allpdb1222_CouplingScoresCompared_inter.csv,100.0
363,877,allpdb1226,4A8J,D,E,ELP4_YEAST,ELP5_YEAST,55,0.7596184420000001,0.0,True,0.2315795682669773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,allpdb1226/compare/allpdb1226_CouplingScoresCompared_inter.csv,0.0
364,881,allpdb1235,4BD9,B,A,PCPI_SABMA,CBPA4_HUMAN,80,0.200369686,0.0,False,0.10778161178662457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,454.0,0.0,allpdb1235/compare/allpdb1235_CouplingScoresCompared_inter.csv,0.0
365,882,allpdb1236,4BJJ,A,B,SFC1_SCHPO,SFC7_SCHPO,190,0.930861723,8.0,True,0.8794978583084607,8.0,7.0,8.0,7.0,3.0,3.0,3.0,3.0,4.0,4.0,380.0,4.0,allpdb1236/compare/allpdb1236_CouplingScoresCompared_inter.csv,0.8
366,886,allpdb1243,4BX9,A,C,VP33A_HUMAN,VPS16_HUMAN,52,0.232683983,2.0,True,0.5270818184860363,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,
367,895,allpdb1258,4CLQ,B,A,BMS1_YEAST,RCL1_YEAST,141,0.29384303100000003,0.0,True,0.5354540597846464,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,,,,
368,898,allpdb1261,4CPA,A,I,CBPA1_BOVIN,MCPI_SOLTU,47,0.240566038,0.0,True,0.3665747453430069,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,allpdb1261/compare/allpdb1261_CouplingScoresCompared_inter.csv,0.0
369,899,allpdb1262,4CRY,G,B,PAND_ECOLI,PANZ_ECOLI,34,2.060251046,2.0,True,0.26922653390518864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
370,903,allpdb1273,4DGL,C,B,CSK21_HUMAN,CSK2B_HUMAN,40,0.304664179,1.0,True,0.5749261497312694,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,409.0,0.0,allpdb1273/compare/allpdb1273_CouplingScoresCompared_inter.csv,100.0
371,905,allpdb1275,4DHI,D,B,UBE2N_HUMAN,OTUBL_CAEEL,47,0.74085213,0.0,True,0.3327321689250128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,allpdb1275/compare/allpdb1275_CouplingScoresCompared_inter.csv,0.0
372,908,allpdb1283,4E6K,D,H,Q9HY79_PSEAE,Q9HY80_PSEAE,26,5.040096618,1.0,True,0.37706691830399575,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,0.0,allpdb1283/compare/allpdb1283_CouplingScoresCompared_inter.csv,100.0
373,909,allpdb1284,4E6N,A,B,A3DJ38_CLOTH,A3DJ37_CLOTH,144,0.249388379,4.0,False,0.757230746117271,4.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,5.0,4.0,,,,
374,910,allpdb1285,4EB5,A,C,ISCS2_ARCFU,ISCU2_ARCFU,62,8.860040567999999,1.0,False,0.5469012463298082,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,5.0,allpdb1285/compare/allpdb1285_CouplingScoresCompared_inter.csv,0.5
375,913,allpdb1292,4ETW,B,A,ACP_SHIF8,BIOH_SHIFL,30,18.9734375,1.0,True,0.06569237642483881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
376,914,allpdb1295,4F6U,A,B,CDK8_HUMAN,CCNC_HUMAN,91,0.264829822,1.0,True,0.188888146585292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,1.0,allpdb1295/compare/allpdb1295_CouplingScoresCompared_inter.csv,0.1
377,918,allpdb1300,4FOU,A,C,Q8PJX9_XANAC,Q8PND9_XANAC,55,0.282493703,0.0,True,0.32873010484382537,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,253.0,0.0,allpdb1300/compare/allpdb1300_CouplingScoresCompared_inter.csv,0.0
